sn,name,price
1077,Potato Red,19.00
1078,Potato Red,19.00
1079,Potato Red,19.00
1080,Potato Red,19.00
1081,Potato Red,19.00
1082,Potato Red,19.00
1083,Potato Red,19.00
1084,Potato Red,19.00
1085,Potato Red,19.00
1086,Potato Red,19.00
1087,Potato Red,19.00
1088,Potato Red,19.00
1089,Potato Red,19.00
1090,Potato Red,17.00
1091,Potato Red,17.00
1092,Potato Red,17.00
1093,Potato Red,17.00
1094,Potato Red,17.00
1095,Potato Red,19.00
1096,Potato Red,19.00
1097,Potato Red,19.00
1098,Potato Red,19.00
1099,Potato Red,19.00
1100,Potato Red,19.00
1101,Potato Red,19.00
1102,Potato Red,19.00
1103,Potato Red,15.00
1104,Potato Red,15.00
1105,Potato Red,15.00
1106,Potato Red,15.00
1107,Potato Red,15.00
1108,Potato Red,15.00
1109,Potato Red,15.00
1110,Potato Red,15.00
1111,Potato Red,15.00
1112,Potato Red,15.00
1113,Potato Red,15.00
1114,Potato Red,15.00
1115,Potato Red,15.00
1116,Potato Red,16.00
1117,Potato Red,16.00
1118,Potato Red,16.00
1119,Potato Red,16.00
1120,Potato Red,16.00
1121,Potato Red,16.00
1122,Potato Red,17.00
1123,Potato Red,17.00
1124,Potato Red,17.00
1125,Potato Red,17.00
1126,Potato Red,17.00
1127,Potato Red,17.00
1128,Potato Red,17.00
1129,Potato Red,24.00
1130,Potato Red,23.00
1131,Potato Red,24.00
1132,Potato Red,24.00
1133,Potato Red,24.00
1134,Potato Red,24.00
1135,Potato Red,24.00
1136,Potato Red,24.00
1137,Potato Red,24.00
1138,Potato Red,23.00
1139,Potato Red,23.00
1140,Potato Red,23.00
1141,Potato Red,23.00
1142,Potato Red,23.00
1143,Potato Red,21.00
1144,Potato Red,21.00
1145,Potato Red,21.00
1146,Potato Red,21.00
1147,Potato Red,21.00
1148,Potato Red,21.00
1149,Potato Red,21.00
1150,Potato Red,21.00
1151,Potato Red,21.00
